30.10,0.00,0.00,0.15
30.20,0.00,-0.00,0.15
30.30,0.00,-0.00,0.15
30.40,0.00,0.00,0.15
30.50,0.00,-0.00,0.15
30.60,-0.00,0.00,0.15
30.70,0.00,0.00,0.15
30.80,0.00,0.00,0.15
30.90,-0.00,0.00,0.15
31.00,-0.00,0.00,0.15
32.00,-0.00,0.00,0.16
32.10,0.00,0.00,0.16
32.20,0.00,0.00,0.16
32.30,0.00,0.00,0.16
32.40,-0.00,-0.00,0.16
32.50,0.00,0.00,0.16
32.60,0.00,0.00,0.16
32.70,-0.00,0.00,0.16
32.80,-0.00,0.00,0.16
32.90,0.00,-0.00,0.16
33.00,-0.00,-0.00,0.16
34.00,0.00,0.00,0.17
34.10,0.00,0.00,0.17
34.20,0.00,-0.00,0.17
34.30,0.00,-0.00,0.17
34.40,-0.00,0.00,0.17
34.50,-0.00,0.00,0.17
34.60,0.00,-0.00,0.17
34.70,0.00,-0.00,0.17
34.80,-0.00,-0.00,0.17
34.90,-0.00,0.00,0.17
35.00,0.00,0.00,0.17
36.00,-0.00,0.00,0.18
36.10,0.00,-0.00,0.18
36.20,-0.00,0.00,0.18
36.30,0.00,-0.00,0.18
36.40,0.00,0.00,0.18
36.50,-0.00,0.00,0.18
36.60,0.00,-0.00,0.18
36.70,0.00,-0.00,0.18
36.80,0.00,0.00,0.18
36.90,0.00,0.01,0.18
37.00,0.00,0.00,0.18
38.00,0.00,0.00,0.19
38.10,0.00,0.00,0.19
38.20,-0.00,0.00,0.19
38.30,-0.00,-0.00,0.19
38.40,0.00,0.00,0.19
38.50,-0.00,0.00,0.19
38.60,-0.00,0.00,0.19
38.70,0.00,0.00,0.19
38.80,0.00,-0.00,0.19
38.90,0.00,0.00,0.19
39.00,0.00,0.01,0.19
40.00,0.00,-0.00,0.20
40.10,0.00,-0.00,0.20
40.20,-0.00,-0.00,0.20
40.30,0.00,-0.00,0.20
40.40,0.00,0.00,0.20
40.50,-0.00,0.00,0.20
40.60,0.02,0.01,0.20
40.70,0.05,0.00,0.20
40.80,0.08,-0.00,0.20
40.90,0.10,0.00,0.20
41.00,0.10,-0.00,0.20
42.00,-0.00,-0.01,0.21
42.10,-0.00,-0.01,0.21
42.20,-0.00,-0.00,0.21
42.30,0.03,0.01,0.21
42.40,0.10,-0.00,0.21
42.50,0.12,-0.00,0.21
42.60,0.12,-0.00,0.21
42.70,0.12,-0.00,0.21
42.80,0.12,-0.00,0.21
42.90,0.13,-0.00,0.21
43.00,0.11,-0.01,0.21
44.00,0.00,-0.00,0.22
44.10,0.00,-0.01,0.22
44.20,0.04,-0.00,0.22
44.30,0.09,-0.00,0.22
44.40,0.13,-0.00,0.22
44.50,0.14,-0.00,0.22
44.60,0.14,0.00,0.22
44.70,0.15,0.00,0.22
44.80,0.14,-0.00,0.22
44.90,0.13,0.00,0.22
45.00,0.15,0.00,0.22
46.00,0.00,0.00,0.23
46.10,0.00,0.00,0.23
46.20,0.04,0.00,0.23
46.30,0.10,0.00,0.23
46.40,0.14,-0.00,0.23
46.50,0.15,-0.00,0.23
46.60,0.16,-0.01,0.23
46.70,0.15,-0.01,0.23
46.80,0.16,-0.01,0.23
46.90,0.16,-0.00,0.23
47.00,0.16,0.00,0.23
48.00,-0.00,0.00,0.24
48.10,-0.00,-0.00,0.24
48.20,0.09,0.00,0.24
48.30,0.14,0.01,0.24
48.40,0.17,0.01,0.24
48.50,0.18,-0.00,0.24
48.60,0.17,-0.00,0.24
48.70,0.18,-0.00,0.24
48.80,0.17,-0.00,0.24
48.90,0.18,0.00,0.24
49.00,0.18,-0.00,0.24
50.10,0.00,0.00,0.25
50.20,0.08,0.00,0.25
50.30,0.15,0.00,0.25
50.40,0.18,0.00,0.25
50.50,0.19,0.00,0.25
50.60,0.20,-0.00,0.25
50.70,0.19,-0.00,0.25
50.80,0.21,0.00,0.25
50.90,0.20,-0.00,0.25
51.00,0.21,0.00,0.25
51.10,0.20,0.00,0.25
52.10,0.00,0.00,0.26
52.20,0.10,0.00,0.26
52.30,0.17,0.00,0.26
52.40,0.21,0.01,0.26
52.50,0.22,0.01,0.26
52.60,0.22,0.00,0.26
52.70,0.23,0.00,0.26
52.80,0.22,0.00,0.26
52.90,0.23,0.00,0.26
53.00,0.22,0.00,0.26
53.10,0.23,0.00,0.26
54.10,-0.00,0.00,0.27
54.20,0.09,0.00,0.27
54.30,0.19,0.01,0.27
54.40,0.22,0.01,0.27
54.50,0.24,-0.00,0.27
54.60,0.25,0.00,0.27
54.70,0.24,0.00,0.27
54.80,0.25,0.00,0.27
54.90,0.24,0.00,0.27
55.00,0.25,0.00,0.27
55.10,0.25,0.00,0.27
56.10,-0.00,0.00,0.28
56.20,0.10,0.01,0.28
56.30,0.20,0.01,0.28
56.40,0.24,-0.00,0.28
56.50,0.26,-0.00,0.28
56.60,0.26,0.00,0.28
56.70,0.27,0.00,0.28
56.80,0.28,0.00,0.28
