41.10,0.00,-0.00,0.27
42.10,0.00,0.01,0.28
42.20,0.00,0.01,0.28
42.30,0.00,0.01,0.28
42.40,0.00,0.01,0.28
42.50,0.00,0.00,0.28
42.60,-0.00,-0.00,0.28
43.60,0.00,0.00,0.29
43.70,0.00,-0.01,0.29
43.80,0.00,0.00,0.29
43.90,0.00,0.00,0.29
44.00,-0.00,0.00,0.29
44.10,-0.00,-0.00,0.29
45.10,0.00,-0.00,0.30
45.20,-0.00,0.00,0.30
45.30,-0.00,0.00,0.30
45.40,0.00,-0.00,0.30
45.50,0.00,0.00,0.30
45.60,0.00,0.01,0.30
46.60,0.00,0.00,0.31
46.70,-0.00,0.00,0.31
46.80,0.00,0.00,0.31
46.90,0.00,-0.00,0.31
47.00,0.00,0.00,0.31
47.10,0.00,0.00,0.31
48.10,0.00,0.01,0.32
48.20,0.00,0.00,0.32
48.30,0.00,0.00,0.32
48.40,-0.00,0.01,0.32
48.50,0.00,-0.00,0.32
48.60,-0.00,0.00,0.32
49.60,0.00,0.00,0.33
49.70,-0.00,0.00,0.33
49.80,0.00,0.00,0.33
49.90,-0.00,0.01,0.33
50.00,-0.00,0.00,0.33
50.10,-0.00,0.00,0.33
51.10,0.00,0.00,0.34
51.20,-0.00,-0.00,0.34
51.30,-0.00,-0.00,0.34
51.40,0.00,-0.00,0.34
51.50,-0.00,0.00,0.34
51.60,0.00,-0.00,0.34
52.60,0.00,-0.00,0.35
52.70,0.00,-0.00,0.35
52.80,0.00,0.00,0.35
52.90,0.00,0.00,0.35
53.00,0.00,0.00,0.35
53.10,0.00,-0.00,0.35
54.10,-0.00,-0.01,0.36
54.20,-0.00,-0.00,0.36
54.30,-0.00,0.00,0.36
54.40,0.00,-0.02,0.36
54.50,0.00,-0.02,0.36
54.60,0.00,0.00,0.36
55.70,-0.00,0.00,0.37
55.80,0.00,-0.03,0.37
55.90,-0.00,-0.02,0.37
56.00,0.00,-0.04,0.37
56.10,0.00,-0.04,0.37
56.20,-0.00,-0.02,0.37
57.20,-0.00,-0.00,0.38
57.30,0.00,-0.03,0.38
57.40,0.00,-0.04,0.38
57.50,-0.00,-0.07,0.38
57.60,-0.00,-0.09,0.38
57.70,0.00,-0.09,0.38
58.70,0.00,-0.00,0.39
58.80,-0.00,-0.06,0.39
58.90,-0.00,-0.09,0.39
59.00,0.00,-0.10,0.39
59.10,0.00,-0.12,0.39
59.20,0.00,-0.12,0.39
60.20,-0.00,0.01,0.40
60.30,0.00,-0.06,0.40
60.40,0.00,-0.11,0.40
60.50,-0.00,-0.14,0.40
60.60,0.00,-0.14,0.40
60.70,0.00,-0.15,0.40
