5.30,359.88,1.50,13.75,-0.00,0.51,-0.01
5.36,0.13,0.00,13.75,0.00,0.46,0.00
5.41,0.25,-1.19,13.75,-0.00,0.41,-0.00
5.47,0.38,-2.38,13.75,-0.00,0.34,-0.01
5.53,0.50,-3.38,13.75,0.00,0.31,-0.01
5.58,0.63,-4.19,13.75,0.00,0.26,-0.00
5.64,0.75,-5.06,13.81,-0.00,0.22,0.00
5.70,0.81,-5.69,13.81,-0.00,0.20,-0.00
5.75,0.88,-6.19,13.81,0.00,0.17,-0.00
5.81,0.94,-6.69,13.81,-0.00,0.15,0.00
5.87,1.00,-7.13,13.88,-0.00,0.12,0.00
5.92,1.00,-7.50,13.88,0.00,0.11,-0.00
5.98,1.06,-7.81,13.88,-0.00,0.09,-0.00
6.04,1.06,-8.00,13.88,0.00,0.07,0.00
6.09,1.13,-8.13,13.88,-0.00,0.05,-0.00
6.15,1.13,-8.25,13.94,-0.00,0.01,-0.00
6.21,1.13,-8.31,13.94,0.00,0.00,0.00
6.26,1.13,-8.31,13.94,0.00,-0.00,0.00
6.32,1.13,-8.31,13.94,-0.00,0.00,-0.00
6.38,1.13,-8.31,13.94,-0.00,0.00,-0.00
6.44,1.13,-8.31,13.94,-0.00,0.00,0.00
6.49,1.13,-8.31,13.94,-0.00,0.00,-0.00
6.55,1.13,-8.31,13.94,-0.00,0.00,0.00
6.61,1.13,-8.31,13.94,-0.00,-0.00,0.00
6.66,1.13,-8.31,13.94,0.00,0.00,0.00
6.72,1.13,-8.31,13.94,-0.00,0.00,0.00
6.78,1.13,-8.31,13.94,-0.00,-0.00,0.00
6.83,1.13,-8.31,13.94,0.00,-0.00,0.00
6.89,1.13,-8.31,13.94,0.00,0.01,0.00
6.95,1.13,-8.31,13.94,-0.00,-0.00,0.00
7.00,1.13,-8.31,13.94,-0.00,0.00,-0.00
7.06,1.13,-8.31,13.94,0.00,0.00,0.00
7.12,1.13,-8.31,13.94,-0.00,0.00,-0.00
7.17,1.13,-8.31,13.94,-0.00,0.00,-0.00
7.23,1.13,-8.31,13.94,0.00,0.00,0.00
7.29,1.13,-8.31,13.94,0.00,-0.00,0.00
7.35,1.13,-8.31,13.94,-0.00,0.00,-0.00
7.40,1.13,-8.31,13.94,-0.00,0.01,0.00
7.46,1.13,-8.31,13.94,-0.00,0.00,0.00
7.51,1.13,-8.31,13.94,-0.00,-0.00,0.00
7.57,1.13,-8.31,13.94,0.00,-0.00,0.00
7.63,1.13,-8.31,13.94,0.00,-0.00,-0.00
7.69,1.13,-8.31,13.94,0.00,-0.00,0.00
7.74,1.13,-8.31,13.94,0.00,0.00,0.00
7.80,1.13,-8.31,13.94,0.00,0.00,-0.00
7.86,1.13,-8.31,13.94,-0.00,0.00,0.00
7.91,1.13,-8.31,13.94,-0.00,-0.00,-0.00
7.97,1.13,-8.31,13.94,-0.00,-0.00,0.00
8.02,1.13,-8.31,13.94,-0.00,0.00,0.00
8.08,1.13,-8.31,13.94,0.00,0.00,-0.00
8.14,1.13,-8.31,13.94,-0.00,0.00,0.00
8.20,1.13,-8.31,13.94,0.00,0.00,0.00
8.25,1.13,-8.31,13.94,0.00,-0.00,0.00
8.31,1.13,-8.31,13.94,-0.00,-0.00,0.00
8.37,1.13,-8.31,13.94,0.00,0.00,0.00
8.43,1.13,-8.31,13.94,0.00,0.00,0.00
8.50,1.13,-8.31,13.94,0.00,-0.00,0.00
8.56,1.13,-8.31,13.94,-0.00,-0.00,0.00
8.62,1.13,-8.31,13.94,-0.00,0.00,0.00
8.68,1.13,-8.31,13.94,-0.00,0.00,0.00
8.74,1.13,-8.31,13.94,0.00,0.00,-0.00
8.80,1.13,-8.31,13.94,-0.00,-0.00,0.00
8.86,1.13,-8.31,13.94,-0.00,-0.00,-0.00
8.91,1.13,-8.31,13.94,0.00,0.00,0.00
8.97,1.13,-8.31,13.94,-0.00,0.00,0.00
9.02,1.13,-8.31,13.94,0.00,0.00,-0.00
9.08,1.13,-8.31,13.94,-0.00,0.00,-0.00
9.14,1.13,-8.25,13.94,0.06,-0.27,0.01
9.20,0.88,-6.44,13.81,-0.08,-0.72,0.03
9.25,0.69,-4.31,13.81,0.03,-0.81,0.00
9.31,0.31,-1.88,13.75,-0.01,-0.74,0.01
9.37,0.06,0.06,13.75,-0.03,-0.71,0.01
9.43,359.75,2.75,13.75,-0.01,-0.71,0.01
9.49,359.44,5.13,13.75,-0.00,-0.76,-0.00
9.55,359.13,7.63,13.81,0.01,-0.77,-0.00
9.61,358.81,10.13,13.88,-0.01,-0.77,-0.00
9.66,358.56,12.19,14.00,-0.00,-0.76,0.01
9.72,358.25,14.63,14.13,0.00,-0.77,0.01
9.77,358.00,16.44,14.25,-0.01,-0.58,0.00
9.83,357.81,17.94,14.38,0.01,-0.33,0.00
9.89,357.69,18.56,14.44,-0.01,-0.04,0.00
9.95,357.69,18.56,14.38,-0.01,0.04,0.00
10.00,357.69,18.50,14.38,-0.01,0.01,0.01
10.06,357.69,18.50,14.38,-0.00,0.00,-0.00
10.12,357.69,18.50,14.38,0.01,-0.01,-0.00
10.18,357.69,18.50,14.38,0.00,-0.01,-0.00
10.24,357.69,18.50,14.38,-0.00,-0.00,-0.00
10.30,357.69,18.50,14.38,-0.00,0.00,-0.00
10.36,357.69,18.56,14.38,-0.00,0.00,0.00
10.41,357.69,18.50,14.38,0.00,0.01,-0.00
10.47,357.69,18.50,14.38,0.00,0.00,-0.00
10.52,357.69,18.56,14.38,-0.00,-0.00,0.00
10.58,357.69,18.56,14.38,0.00,0.00,-0.00
10.64,357.69,18.56,14.38,-0.00,0.00,-0.00
10.70,357.69,18.56,14.38,0.00,0.00,0.00
10.75,357.69,18.56,14.38,-0.01,0.00,0.00
