0.01,0.00,0.00,0.00,0.00,-0.00,-0.00
0.03,0.00,0.00,0.00,0.00,-0.01,0.00
0.05,0.00,0.00,0.00,0.00,-0.00,0.00
0.07,0.00,0.00,0.00,0.00,-0.01,0.00
0.09,0.00,0.00,0.00,0.00,0.00,-0.00
0.11,0.00,0.00,0.00,-0.00,-0.01,0.00
0.13,360.00,7.69,13.88,0.00,-0.01,0.00
0.15,359.94,7.69,13.88,-0.00,-0.01,0.00
0.17,359.94,7.69,13.88,-0.00,-0.00,0.00
0.18,359.94,7.69,13.88,0.00,0.00,0.00
0.21,359.94,7.69,13.88,0.00,-0.00,0.00
0.23,359.94,7.69,13.88,0.00,-0.01,0.00
0.25,359.94,7.69,13.88,0.00,-0.01,0.00
0.27,359.94,7.69,13.88,-0.00,-0.00,0.00
0.29,359.94,7.69,13.88,0.00,-0.00,0.00
0.31,359.94,7.69,13.88,0.00,-0.00,0.00
0.33,359.94,7.69,13.88,0.00,-0.00,0.00
0.35,359.94,7.69,13.88,0.00,-0.01,0.00
0.37,359.94,7.69,13.88,0.00,-0.00,0.00
0.39,359.94,7.69,13.88,-0.00,-0.01,0.00
0.41,359.94,7.69,13.88,0.00,-0.00,0.00
0.43,359.94,7.69,13.88,-0.00,-0.00,0.00
0.45,359.94,7.69,13.88,0.00,-0.00,0.00
0.47,359.94,7.69,13.88,-0.00,-0.01,0.00
0.49,359.94,7.69,13.88,-0.00,-0.01,0.00
0.51,359.94,7.69,13.88,-0.00,-0.00,0.00
0.53,359.94,7.69,13.88,0.00,0.00,0.00
0.55,359.94,7.69,13.88,0.00,-0.00,0.00
0.58,359.94,7.69,13.88,-0.00,-0.00,0.00
0.60,359.94,7.69,13.88,0.00,0.00,0.00
0.62,359.94,7.69,13.88,-0.00,-0.00,0.00
0.64,359.94,7.69,13.88,-0.00,-0.00,0.00
0.66,359.94,7.69,13.88,-0.00,-0.00,-0.00
0.68,359.94,7.69,13.88,0.00,-0.00,-0.00
0.70,359.94,7.69,13.88,0.00,-0.00,0.00
0.72,359.94,7.69,13.88,-0.00,0.00,0.00
0.74,359.94,7.69,13.88,0.00,-0.00,0.00
0.76,359.94,7.69,13.88,-0.00,0.00,0.00
0.78,359.94,7.69,13.88,-0.00,0.00,-0.00
0.80,359.94,7.69,13.88,-0.00,-0.00,0.00
0.83,359.94,7.69,13.88,0.00,0.00,0.00
0.85,359.94,7.69,13.88,-0.00,0.00,0.00
0.87,359.94,7.69,13.88,0.00,0.00,0.00
0.89,359.94,7.69,13.88,0.00,0.00,0.00
0.91,359.94,7.69,13.88,0.00,0.00,0.00
0.93,359.94,7.69,13.88,0.00,0.00,0.00
0.95,359.94,7.69,13.88,0.00,-0.00,-0.00
0.97,359.94,7.69,13.88,0.00,-0.00,-0.00
0.99,359.94,7.69,13.88,0.00,-0.00,0.00
1.01,359.94,7.69,13.88,-0.00,-0.00,-0.00
